,ID,Name,Year,Rank,Average,Bayes average,Users rated,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,recommendation7,recommendation8,recommendation9,recommendation10,recommendation11,recommendation12,recommendation13,recommendation14,recommendation15,recommendation16,recommendation17,recommendation18,recommendation19,recommendation20,recommendation21,recommendation22,recommendation23,recommendation24,recommendation25,recommendation26,recommendation27,recommendation28
225,306735,Under Falling Skies,2020,226,7.93,0.01,4644,296237,352697,43570,196526,318184,354934,179275.0,216459.0,156336.0,318182.0,383499.0,316412.0,148729.0,291457.0,134253.0,277659.0,228855.0,376893.0,255984.0,334590.0,162886.0,286537.0,281474.0,367498.0,169426.0,231218.0,187617.0,328871.0
226,127060,Bora Bora,2013,227,7.57,0.01,9384,102680,159508,172386,137408,144344,136888,70512.0,55600.0,203993.0,35677.0,227789.0,206941.0,193558.0,144592.0,171623.0,104006.0,70149.0,55670.0,227515.0,143693.0,25554.0,245934.0,39683.0,73439.0,96913.0,140603.0,245638.0,66589.0
227,3,Samurai,1998,228,7.46,0.01,15174,503,475,46,2955,42,5404,112.0,1041.0,8125.0,220.0,481.0,25568.0,1382.0,93.0,266164.0,12.0,760.0,119.0,118.0,3201.0,9674.0,38863.0,8989.0,35503.0,43015.0,21882.0,88.0,47.0
228,155873,Power Grid Deluxe: Europe/North America,2014,229,8.0,0.01,3958,2651,35677,120677,193738,31260,102794,124361.0,220308.0,167791.0,224517.0,122515.0,256916.0,3076.0,144733.0,164928.0,70149.0,126163.0,126042.0,177736.0,172386.0,40834.0,171623.0,182028.0,28720.0,233398.0,128621.0,203993.0,104006.0
229,241451,Aeon's End: Legacy,2019,230,8.16,0.01,3453,218417,191189,291457,255984,174430,180263,285192.0,162886.0,316412.0,272533.0,295770.0,270633.0,169426.0,266507.0,121921.0,318184.0,318182.0,331212.0,361545.0,216734.0,302723.0,342900.0,192135.0,352179.0,314040.0,281474.0,253344.0,209010.0
230,318977,MicroMacro: Crime City,2020,231,7.75,0.01,6172,338834,300531,364766,209778,314040,326494,239188.0,224037.0,146508.0,244522.0,173090.0,223040.0,263918.0,161936.0,329839.0,284083.0,339789.0,301767.0,244608.0,246784.0,390092.0,244992.0,221107.0,242639.0,370591.0,284108.0,254640.0,223321.0
231,108745,Seasons,2012,232,7.4,0.01,21953,262712,173346,132531,68448,84876,155987,156566.0,97207.0,194594.0,209685.0,157354.0,271324.0,162082.0,249259.0,293014.0,232219.0,236457.0,34635.0,102794.0,54043.0,118048.0,194655.0,70919.0,125618.0,148228.0,140620.0,126163.0,28143.0
232,24181,Imperial,2006,233,7.61,0.01,8390,1,26990,39351,35570,27833,12962,43015.0,18602.0,875.0,8045.0,2651.0,65901.0,62219.0,93.0,54138.0,2507.0,42.0,65781.0,28720.0,30957.0,19857.0,1345.0,31260.0,166857.0,22545.0,13122.0,3076.0,555.0
233,204583,Kingdomino,2016,234,7.35,0.01,36663,230802,70919,233867,148228,180974,163412,123540.0,54043.0,219513.0,194655.0,346703.0,184921.0,209685.0,264055.0,245654.0,218603.0,215311.0,194594.0,246192.0,822.0,242302.0,15512.0,70323.0,302260.0,295486.0,133473.0,191862.0,271324.0
234,279537,The Search for Planet X,2020,235,8.15,0.01,3262,351040,246784,183394,284653,260180,316554,,,,,,,,,,,,,,,,,,,,,,
235,92828,Dixit: Odyssey,2011,236,7.44,0.01,17920,39856,9220,139030,205398,277085,14996,316377.0,198773.0,128882.0,198454.0,8098.0,244992.0,161970.0,143741.0,63268.0,293296.0,2653.0,188834.0,59959.0,329841.0,147151.0,201808.0,128664.0,178900.0,209778.0,158899.0,478.0,3955.0
236,269207,The Taverns of Tiefenthal,2019,237,7.61,0.01,8530,244521,318553,295947,199792,220877,244522,,,,,,,,,,,,,,,,,,,,,,
237,271055,Dwellings of Eldervale,2020,238,8.31,0.01,3029,276182,227935,224783,379078,329551,397598,,,,,,,,,,,,,,,,,,,,,,
238,97207,Dungeon Petz,2011,239,7.45,0.01,13461,132531,162082,126163,102794,123260,84876,157354.0,216132.0,140620.0,193738.0,108745.0,28143.0,110327.0,120677.0,185343.0,156566.0,317985.0,128621.0,63628.0,255692.0,171623.0,68448.0,286096.0,31481.0,34635.0,146886.0,234487.0,176494.0
239,144344,Rococo,2013,240,7.59,0.01,7962,102680,127060,171623,104006,136888,206941,35677.0,172386.0,227789.0,203993.0,73439.0,39683.0,148949.0,159508.0,234487.0,143693.0,126163.0,164928.0,182874.0,229220.0,245934.0,146886.0,159675.0,124361.0,193558.0,245638.0,216132.0,137408.0
240,22545,Age of Empires III: The Age of Discovery,2007,241,7.53,0.01,9956,20551,33160,18602,25613,65781,39938,,,,,,,,,,,,,,,,,,,,,,
241,154203,Imperial Settlers,2014,242,7.38,0.01,22177,132531,201808,220520,161970,192458,169426,123260.0,172287.0,270844.0,176494.0,233371.0,121921.0,97207.0,157354.0,230267.0,170042.0,110327.0,167791.0,162007.0,183840.0,221194.0,232043.0,169786.0,328871.0,163967.0,199792.0,195421.0,197376.0
242,760,Battle Line,2000,243,7.41,0.01,16140,112,5,47,166669,93,34219,12.0,8217.0,3.0,42.0,8203.0,13004.0,119890.0,18833.0,28143.0,43015.0,220.0,118.0,172.0,56692.0,2955.0,124361.0,2651.0,5782.0,9674.0,3076.0,27833.0,46.0
243,231733,Obsession,2018,244,8.32,0.01,2891,342942,286096,317985,312484,177736,236457,276025.0,183394.0,350184.0,304783.0,341169.0,366013.0,266192.0,185343.0,247763.0,167791.0,229853.0,84876.0,102794.0,193738.0,271324.0,316554.0,216132.0,170624.0,266524.0,128621.0,126163.0,262712.0
244,38453,Space Alert,2008,245,7.43,0.01,15140,31481,37111,45315,37046,72125,39463,113294.0,40692.0,15062.0,150376.0,171668.0,171131.0,36218.0,169124.0,31260.0,132531.0,41114.0,150.0,28143.0,34119.0,96848.0,110327.0,209010.0,48726.0,245655.0,18.0,27162.0,202408.0
245,181279,Fury of Dracula (Third/Fourth Edition),2015,246,7.49,0.01,12415,150376,232405,82222,340466,146021,205059,,,,,,,,,,,,,,,,,,,,,,
246,271896,Star Wars: Outer Rim,2019,247,7.7,0.01,7235,370913,374173,187645,269385,232405,285192,291457.0,174430.0,255984.0,146652.0,260428.0,342848.0,167355.0,253344.0,316554.0,362944.0,293889.0,169786.0,121921.0,361545.0,266507.0,205059.0,188920.0,268864.0,233371.0,233247.0,295262.0,232918.0
247,286096,Tapestry,2019,248,7.46,0.01,14083,236457,312484,342942,231733,183394,170042,266192.0,350184.0,177736.0,185343.0,304783.0,170624.0,317985.0,102794.0,276025.0,128621.0,262712.0,266524.0,271324.0,281259.0,293014.0,266810.0,118048.0,366013.0,167791.0,328871.0,341169.0,229853.0
248,232405,Western Legends,2018,249,7.63,0.01,7954,150376,169786,195539,192457,181279,170216,202408.0,245655.0,195421.0,205896.0,233247.0,172287.0,271896.0,176920.0,187645.0,293889.0,201808.0,233371.0,167355.0,316554.0,295262.0,221194.0,302723.0,209010.0,266507.0,260428.0,110327.0,82222.0
249,176734,The Manhattan Project: Energy Empire,2016,250,7.78,0.01,5154,234487,245638,250458,102680,228341,164928,,,,,,,,,,,,,,,,,,,,,,
250,66589,Navegador,2010,251,7.54,0.01,8388,9216,96913,18602,31594,73439,55670,102680.0,127060.0,172386.0,25554.0,35677.0,42052.0,144592.0,66362.0,156943.0,43015.0,227789.0,171623.0,70149.0,122515.0,41002.0,207691.0,555.0,154809.0,171879.0,144733.0,136888.0,70512.0
251,235802,Too Many Bones: Undertow,2018,252,8.75,0.01,2071,347811,262211,192135,313889,338434,373167,322656.0,270633.0,358320.0,251661.0,277659.0,229791.0,386538.0,299317.0,325494.0,352179.0,331212.0,284121.0,295770.0,286063.0,218417.0,55690.0,367518.0,290484.0,325941.0,296237.0,335212.0,344789.0
252,222509,Lords of Hellas,2018,253,7.79,0.01,6117,205896,285967,167355,292375,192457,297562,,,,,,,,,,,,,,,,,,,,,,
253,193037,Dead of Winter: The Long Night,2016,254,7.62,0.01,8514,150376,205059,181279,340466,160499,146021,,,,,,,,,,,,,,,,,,,,,,
254,224783,Vindication,2018,255,7.83,0.01,5222,271055,276182,329551,218479,328866,265402,300217.0,200511.0,233262.0,379078.0,248125.0,305096.0,256997.0,169786.0,185343.0,316554.0,305462.0,227935.0,218509.0,361545.0,267367.0,301255.0,195421.0,172287.0,290484.0,334829.0,170042.0,296151.0
255,19777,Indonesia,2005,256,7.87,0.01,4172,13122,875,111341,350205,4098,421,23540.0,55952.0,17405.0,552.0,253608.0,250621.0,31730.0,154825.0,26990.0,292894.0,228372.0,146910.0,41749.0,206490.0,180205.0,297486.0,166571.0,175914.0,35285.0,161882.0,3097.0,12750.0
256,93260,Summoner Wars: Master Set,2011,257,7.5,0.01,10554,58281,158889,101721,82421,13823,155624,82420.0,127023.0,40692.0,15062.0,37046.0,39463.0,96848.0,110327.0,91536.0,146439.0,257501.0,31481.0,202408.0,43111.0,195137.0,72125.0,124742.0,150376.0,192457.0,209010.0,160499.0,38453.0
257,206718,Ethnos,2017,258,7.48,0.01,10834,157354,34219,176920,140934,246684,172308,274364.0,318084.0,110327.0,123260.0,180593.0,155426.0,132531.0,217372.0,20437.0,124361.0,521.0,172287.0,97842.0,47.0,258210.0,118048.0,262712.0,170042.0,170216.0,12.0,143519.0,191231.0
258,59294,Runewars,2010,259,7.63,0.01,7925,12493,22827,25292,43111,146439,175155,90137.0,9609.0,77130.0,40765.0,31563.0,73171.0,17223.0,104363.0,37111.0,36932.0,42776.0,22038.0,115746.0,135219.0,72125.0,103343.0,96848.0,187645.0,20963.0,17226.0,54998.0,15987.0
259,165722,KLASK,2014,260,7.64,0.01,6769,193042,244992,39856,178900,224037,46213,177524.0,244995.0,169654.0,11971.0,254640.0,246784.0,209778.0,135779.0,262543.0,156129.0,92415.0,521.0,143741.0,217449.0,225694.0,166384.0,329839.0,244521.0,261114.0,284083.0,98778.0,177639.0
260,2655,Hive,2000,261,7.32,0.01,31605,160477,822,194655,129622,163412,70323,133473.0,30549.0,230802.0,218603.0,13.0,54043.0,68448.0,98778.0,192291.0,178900.0,161417.0,8203.0,188.0,148228.0,36218.0,173346.0,521.0,39856.0,28143.0,92415.0,9209.0,158600.0
261,203420,Exit: The Game – The Abandoned Cabin,2016,262,7.5,0.01,9674,203416,203417,226518,226522,244918,215842,,,,,,,,,,,,,,,,,,,,,,
262,48726,Alien Frontiers,2010,263,7.4,0.01,14477,63628,27162,27746,110327,123260,97842,50750.0,121408.0,39938.0,140603.0,97207.0,31481.0,157809.0,90419.0,163968.0,155426.0,117915.0,110277.0,15062.0,126042.0,24480.0,133848.0,37046.0,157526.0,132531.0,132372.0,148949.0,157354.0
263,293014,Nidavellir,2020,264,7.71,0.01,5854,271324,262712,350184,233867,364073,184921,269144.0,173346.0,209685.0,281259.0,230802.0,194594.0,266192.0,54043.0,366013.0,236457.0,295486.0,155987.0,242302.0,266524.0,312484.0,258779.0,286096.0,219513.0,215311.0,170624.0,163412.0,70919.0
264,54138,Imperial 2030,2009,265,7.68,0.01,5983,43015,62219,30645,28720,166857,19857,175914.0,124361.0,93.0,145371.0,122515.0,120677.0,2651.0,27833.0,182028.0,105551.0,20551.0,256960.0,31260.0,42.0,73439.0,319966.0,18602.0,72125.0,229892.0,35677.0,126042.0,24181.0
265,13122,Antiquity,2004,266,7.88,0.01,4005,875,350205,111341,19777,552,175914,4098.0,154825.0,146910.0,214880.0,145371.0,26990.0,228372.0,1.0,292894.0,166571.0,161882.0,229892.0,198953.0,256960.0,28720.0,55952.0,31730.0,128780.0,297486.0,39351.0,62219.0,41749.0
266,160477,Onitama,2014,267,7.39,0.01,17090,194655,218603,192291,2655,70323,230802,215311.0,163412.0,54043.0,129622.0,232832.0,133473.0,92415.0,30549.0,266192.0,284083.0,266524.0,178900.0,158600.0,148228.0,232219.0,221965.0,98778.0,254640.0,274960.0,173346.0,224037.0,204583.0
267,146439,BattleLore: Second Edition,2013,268,7.71,0.01,5890,25292,59294,127023,96848,115746,192457,135219.0,54998.0,268864.0,90137.0,187645.0,176920.0,175155.0,110327.0,37111.0,40765.0,181279.0,155624.0,72125.0,15363.0,82222.0,36932.0,244654.0,15062.0,170216.0,156091.0,58281.0,37046.0
268,139976,Cthulhu Wars,2015,269,7.9,0.01,4882,233078,297562,82222,220827,253499,175155,205896.0,246900.0,285967.0,170216.0,326485.0,167355.0,340466.0,295262.0,198830.0,187645.0,205716.0,209010.0,245655.0,127023.0,256999.0,222509.0,192457.0,284653.0,283355.0,169786.0,292375.0,202408.0
269,172081,Burgle Bros.,2015,270,7.51,0.01,9133,233867,245654,242302,215311,184921,70323,230802.0,366013.0,194655.0,123540.0,223750.0,251412.0,271324.0,204583.0,295486.0,163412.0,180974.0,219513.0,246192.0,218121.0,129622.0,194594.0,205597.0,218603.0,148228.0,241724.0,155703.0,209685.0
270,234,Hannibal: Rome vs. Carthage,1996,271,7.8,0.01,4830,26457,17392,3685,7480,12891,1513,240.0,14105.0,15954.0,41066.0,1822.0,38996.0,17396.0,130960.0,9625.0,26997.0,6205.0,227460.0,8481.0,1662.0,91.0,242722.0,701.0,164949.0,37836.0,833.0,40354.0,23679.0
271,187617,Nemo's War (Second Edition),2017,272,7.93,0.01,3976,175095,318184,352697,231581,306735,318182,296237.0,134253.0,121921.0,170604.0,156858.0,96848.0,180263.0,188920.0,336131.0,281474.0,43570.0,216459.0,233208.0,234669.0,248562.0,383499.0,196526.0,207243.0,148729.0,228855.0,179275.0,146652.0
272,246784,Cryptid,2018,273,7.5,0.01,9164,225694,279537,266830,284083,244521,351040,201808.0,169654.0,209778.0,178900.0,244992.0,254640.0,329839.0,262712.0,260180.0,316554.0,245655.0,171131.0,295947.0,173346.0,199792.0,242639.0,318084.0,324856.0,169786.0,274364.0,156129.0,157354.0
273,209685,Century: Spice Road,2017,274,7.35,0.01,20308,148228,54043,191862,163412,230802,219513,233867.0,215311.0,204583.0,194655.0,271324.0,70919.0,293014.0,242302.0,266192.0,269144.0,34635.0,218603.0,246192.0,118048.0,184921.0,173346.0,123540.0,68448.0,274960.0,281259.0,364073.0,15512.0
274,274637,"Unmatched: Battle of Legends, Volume One",2019,275,7.94,0.01,4360,294484,274638,335764,325635,340466,381297,,,,,,,,,,,,,,,,,,,,,,
275,46213,Telestrations,2009,276,7.4,0.01,14026,178900,244992,39856,67877,165722,262543,2453.0,30549.0,147949.0,156129.0,198773.0,254640.0,224037.0,92415.0,11971.0,225694.0,98778.0,260605.0,166384.0,192291.0,147151.0,193042.0,135779.0,209778.0,131357.0,129622.0,181304.0,157969.0
276,227789,Heaven & Ale,2017,277,7.57,0.01,7084,102680,203993,245638,171623,172386,182874,,,,,,,,,,,,,,,,,,,,,,
277,101721,Mage Wars Arena,2012,278,7.62,0.01,7542,172503,124742,96848,12493,58281,175621,59294.0,257501.0,146439.0,463.0,93260.0,37111.0,72125.0,90137.0,174430.0,43111.0,293348.0,36932.0,94362.0,25292.0,53953.0,45315.0,71721.0,187645.0,37046.0,73171.0,15363.0,127023.0
278,40692,Small World,2009,279,7.25,0.01,64404,31481,68448,36218,15062,110327,30549,155426.0,160499.0,201808.0,70323.0,132531.0,232043.0,37046.0,123260.0,178900.0,157969.0,478.0,129622.0,150376.0,182134.0,41114.0,39856.0,28023.0,37904.0,39463.0,143741.0,37111.0,113294.0
279,295486,My City,2020,280,7.82,0.01,4451,233867,230802,366013,163412,300877,364073,281259.0,266192.0,271324.0,293014.0,266524.0,356123.0,219513.0,242302.0,347013.0,258779.0,54043.0,264241.0,274960.0,351476.0,350184.0,245654.0,204583.0,184921.0,304783.0,328565.0,173346.0,284083.0
280,140934,Arboretum,2015,281,7.36,0.01,15014,221965,34219,206718,521,56692,296912,12.0,217372.0,274364.0,247367.0,318084.0,124361.0,172308.0,157354.0,172.0,54043.0,118048.0,338957.0,92415.0,155426.0,244521.0,345972.0,47.0,295374.0,180593.0,12942.0,265736.0,246684.0
281,172818,Above and Below,2015,282,7.4,0.01,13846,197376,195421,221194,133848,110327,169426,194607.0,201825.0,258036.0,217085.0,172287.0,155426.0,136063.0,329465.0,170042.0,168435.0,248490.0,232043.0,150376.0,185589.0,201808.0,160499.0,123260.0,202583.0,199561.0,270971.0,163967.0,30549.0
282,136888,Bruges,2013,283,7.42,0.01,10678,127060,144344,104006,137408,171623,102680,148949.0,193558.0,206941.0,96913.0,227789.0,55670.0,25554.0,245934.0,159508.0,66188.0,70512.0,143515.0,156943.0,143693.0,164928.0,73439.0,172386.0,140603.0,39683.0,163413.0,27173.0,203993.0
283,54,Tikal,1999,284,7.33,0.01,18497,93,8217,25554,555,3076,88,18602.0,30869.0,24480.0,31594.0,148949.0,22345.0,42215.0,21790.0,5404.0,40628.0,66188.0,27173.0,31260.0,9216.0,13004.0,2955.0,9674.0,172308.0,96913.0,176494.0,2651.0,34635.0
284,143693,Glass Road,2013,285,7.45,0.01,9621,73439,159675,234277,124361,35677,102680,182874.0,146886.0,171623.0,203993.0,300322.0,242804.0,39683.0,164928.0,216132.0,227789.0,245934.0,126163.0,122515.0,193738.0,144344.0,196340.0,127060.0,245638.0,172386.0,177736.0,250458.0,244711.0
285,45315,Dungeon Lords,2009,286,7.38,0.01,13155,38453,31481,72125,37111,27162,31260,20551.0,40692.0,37046.0,97207.0,48726.0,63628.0,43111.0,24480.0,25613.0,50750.0,39938.0,40765.0,77130.0,25292.0,132531.0,120677.0,96848.0,33160.0,126042.0,117915.0,15062.0,154203.0
286,163967,Tiny Epic Galaxies,2015,287,7.36,0.01,17040,201921,169426,328871,260428,201808,233371,329465.0,147020.0,197376.0,171668.0,198928.0,291508.0,150658.0,110327.0,172818.0,201825.0,154203.0,195421.0,100901.0,156336.0,309430.0,183840.0,141423.0,232043.0,169786.0,123260.0,217861.0,170042.0
287,77130,Sid Meier's Civilization: The Board Game,2010,288,7.4,0.01,14826,103343,72125,37111,25292,12493,54998,,,,,,,,,,,,,,,,,,,,,,
288,181304,Mysterium,2015,289,7.28,0.01,35034,178900,209778,147949,273477,244992,171131,301767.0,147151.0,224037.0,155362.0,156129.0,150376.0,188834.0,175324.0,30549.0,198773.0,157969.0,39856.0,143741.0,161936.0,150312.0,131357.0,242639.0,166384.0,16992.0,245655.0,160499.0,136063.0
289,223040,Fantasy Realms,2017,290,7.54,0.01,7569,244608,198740,263918,284108,299169,300531,244522.0,246784.0,370591.0,291859.0,269207.0,193214.0,345584.0,244521.0,317311.0,173090.0,318977.0,199792.0,295947.0,191189.0,329839.0,266830.0,318553.0,207830.0,336794.0,162886.0,271601.0,284083.0
290,59959,Letters from Whitechapel,2011,291,7.38,0.01,14374,150376,171668,245655,232405,190082,199478,,,,,,,,,,,,,,,,,,,,,,
291,5,Acquire,1964,292,7.34,0.01,18690,2651,760,93,43015,47,42,3076.0,12.0,19857.0,31260.0,8217.0,13004.0,27833.0,5404.0,124361.0,118.0,54.0,11.0,112.0,555.0,90419.0,521.0,2955.0,249.0,28143.0,15364.0,8203.0,36218.0
292,129622,Love Letter,2012,293,7.23,0.01,59285,98778,70323,822,68448,148228,15512,178900.0,284083.0,230802.0,163412.0,54043.0,30549.0,194655.0,92415.0,36218.0,254640.0,172.0,209685.0,173346.0,191862.0,50.0,12942.0,192291.0,133473.0,215311.0,432.0,204583.0,324856.0
293,25292,Merchants & Marauders,2010,294,7.4,0.01,13135,72125,40765,37111,105551,82222,127023,,,,,,,,,,,,,,,,,,,,,,
294,21241,Neuroshima Hex! 3.0,2006,295,7.4,0.01,13774,238393,157917,237211,281194,85325,277080,102237.0,43111.0,91312.0,192458.0,225910.0,120605.0,113997.0,54998.0,147930.0,347521.0,274426.0,161970.0,18745.0,154203.0,233371.0,253106.0,127023.0,274124.0,195539.0,121921.0,189932.0,243797.0
295,41114,The Resistance,2009,296,7.27,0.01,37278,166384,143741,157969,131357,150376,39463,,,,,,,,,,,,,,,,,,,,,,
296,2653,Survive: Escape from Atlantis!,1982,297,7.31,0.01,21999,39856,171668,143741,37904,28023,271319,,,,,,,,,,,,,,,,,,,,,,
297,37046,Ghost Stories,2008,298,7.31,0.01,19979,15062,113294,150376,31481,110327,34119,171668.0,40692.0,100423.0,38453.0,100901.0,37111.0,202408.0,209010.0,160499.0,150658.0,150312.0,195421.0,169124.0,132531.0,96848.0,48726.0,39463.0,155624.0,161936.0,27162.0,174430.0,172818.0
298,39856,Dixit,2008,299,7.24,0.01,54275,178900,244992,198773,147151,143741,98778,30549.0,9220.0,139030.0,46213.0,209778.0,129622.0,92828.0,13.0,128882.0,822.0,181304.0,165722.0,225694.0,277085.0,192291.0,166384.0,224037.0,157969.0,198454.0,201808.0,153938.0,131357.0
299,176920,Mission: Red Planet (Second Edition),2015,300,7.44,0.01,9548,206718,110327,177639,39463,172287,170216,192457.0,202408.0,171668.0,157969.0,182134.0,150376.0,127023.0,157354.0,28023.0,133848.0,169786.0,163968.0,209010.0,150312.0,198928.0,156129.0,143741.0,132531.0,172308.0,221194.0,201808.0,193042.0
300,163745,Star Wars: Armada,2015,301,7.84,0.01,4849,103885,233571,252328,164153,187645,193949,79127.0,271896.0,205359.0,12493.0,175155.0,22827.0,37111.0,183562.0,115746.0,135219.0,939.0,25292.0,221.0,354570.0,374562.0,268864.0,54625.0,233078.0,283355.0,463.0,290359.0,220792.0
301,70919,Takenoko,2011,302,7.26,0.01,37856,204583,194594,194655,180974,148228,218603,123540.0,230802.0,209685.0,163412.0,184921.0,264055.0,233867.0,54043.0,173346.0,70323.0,293014.0,215311.0,271324.0,822.0,219513.0,281259.0,133473.0,266192.0,364073.0,346703.0,155703.0,68448.0
302,257499,Arkham Horror (Third Edition),2018,303,7.76,0.01,6217,146021,205059,269385,232918,340466,253344,322708.0,291457.0,188920.0,285773.0,271896.0,255984.0,342848.0,167355.0,181279.0,174430.0,192153.0,100423.0,285192.0,193037.0,295293.0,362944.0,285984.0,264220.0,146652.0,274637.0,205637.0,150376.0
303,119890,Agricola: All Creatures Big and Small,2012,304,7.37,0.01,12727,148949,176494,36218,166669,123260,191977,84876.0,34635.0,121408.0,31260.0,155426.0,3076.0,132531.0,118048.0,68448.0,31481.0,191862.0,157809.0,28143.0,129051.0,157354.0,172308.0,176396.0,54043.0,140933.0,129622.0,11.0,204027.0
304,219513,Bärenpark,2017,305,7.35,0.01,13835,246192,233867,184921,230802,209685,269144,148228.0,242302.0,163412.0,204583.0,180974.0,245654.0,251412.0,300877.0,346703.0,54043.0,284435.0,347013.0,241724.0,271324.0,269595.0,295486.0,123540.0,264241.0,191862.0,218121.0,364073.0,215311.0
305,302723,Forgotten Waters,2020,306,8.06,0.01,3222,245655,239188,285192,266507,255984,195421,161936.0,218074.0,242639.0,150376.0,209010.0,314040.0,340325.0,216734.0,146508.0,361545.0,316412.0,221107.0,232405.0,284653.0,279537.0,201808.0,248490.0,174430.0,162886.0,169426.0,171131.0,199792.0
306,182134,Evolution: Climate,2016,307,7.59,0.01,6647,110327,39463,150376,155426,31481,171131,132531.0,157969.0,176920.0,169786.0,40692.0,156129.0,232414.0,30549.0,131357.0,172287.0,36218.0,171668.0,178900.0,209010.0,160499.0,143741.0,198773.0,123260.0,68448.0,183394.0,166384.0,170216.0
307,234487,Altiplano,2017,308,7.52,0.01,7654,245638,220877,229220,164928,228341,250458,182874.0,87890.0,283863.0,262215.0,247763.0,176734.0,203993.0,102680.0,229853.0,126163.0,144344.0,245934.0,227789.0,301255.0,311193.0,304420.0,157354.0,244711.0,233398.0,256570.0,193738.0,159508.0
308,199042,Harry Potter: Hogwarts Battle,2016,309,7.43,0.01,13952,199792,224037,161936,301767,181304,370913,256382.0,374173.0,201808.0,282524.0,353470.0,254192.0,293296.0,329465.0,266507.0,239188.0,233312.0,302723.0,244521.0,304285.0,136063.0,291457.0,197376.0,314040.0,212402.0,342848.0,30549.0,65244.0
309,17392,Here I Stand,2006,310,7.91,0.01,3657,41066,26457,91,1822,7480,234,242722.0,12891.0,132018.0,15954.0,1513.0,206480.0,163154.0,130960.0,36399.0,38996.0,164949.0,193728.0,199904.0,18748.0,26997.0,833.0,91080.0,125977.0,253506.0,227460.0,325348.0,249590.0
310,184921,Bunny Kingdom,2017,311,7.46,0.01,8923,246192,233867,219513,346703,242302,180974,269144.0,271324.0,293014.0,123540.0,204583.0,230802.0,70919.0,347013.0,218121.0,241724.0,284435.0,281259.0,194594.0,209685.0,245654.0,148228.0,364073.0,251412.0,300877.0,332944.0,215311.0,295486.0
311,172,For Sale,1997,312,7.23,0.01,25592,12942,50,15512,5782,54043,129622,,,,,,,,,,,,,,,,,,,,,,
312,192458,51st State: Master Set,2016,313,7.64,0.01,5641,154203,121921,233371,172287,189932,192457,316554.0,233247.0,195539.0,170216.0,132531.0,201808.0,127023.0,169786.0,202408.0,169426.0,176920.0,270844.0,231581.0,328871.0,262712.0,54998.0,191189.0,110327.0,161970.0,162007.0,162886.0,97207.0
313,8217,San Juan,2004,314,7.25,0.01,22693,3076,25554,54,18602,66362,37380,31260.0,31594.0,93.0,555.0,30869.0,24480.0,13004.0,21790.0,22345.0,36218.0,55670.0,27173.0,9217.0,9216.0,2651.0,27162.0,148949.0,90419.0,119890.0,760.0,40628.0,34635.0
314,1,Die Macher,1986,315,7.61,0.01,5357,62219,24181,875,13122,28720,39351,154825.0,175914.0,2651.0,43015.0,26990.0,54138.0,145371.0,214880.0,19857.0,27833.0,146910.0,9625.0,31260.0,256960.0,8045.0,18602.0,12333.0,62220.0,165401.0,198953.0,122515.0,120677.0
315,25554,Notre Dame,2007,316,7.33,0.01,12556,31594,66362,55670,18602,66188,9216,555.0,27173.0,24480.0,136888.0,96913.0,3076.0,104006.0,8217.0,127060.0,66589.0,54.0,148949.0,30869.0,137269.0,144344.0,58421.0,171623.0,102680.0,39683.0,39938.0,156943.0,137408.0
316,260605,Camel Up (Second Edition),2018,317,7.65,0.01,5587,262543,192291,298638,156129,232832,198773,,,,,,,,,,,,,,,,,,,,,,
317,156546,Monikers,2015,318,7.8,0.01,4064,262543,245422,242529,156129,275467,175324,315059.0,147949.0,11971.0,221965.0,131357.0,67877.0,193042.0,240980.0,157969.0,295374.0,521.0,320390.0,347805.0,171131.0,155362.0,92415.0,314421.0,283212.0,36553.0,178900.0,135779.0,340834.0
318,230253,Star Realms: Frontiers,2018,319,7.99,0.01,3277,182631,147020,198994,244115,274637,294484,325635.0,274638.0,163967.0,175621.0,268201.0,179303.0,284777.0,176165.0,328871.0,335764.0,205398.0,295564.0,266964.0,266966.0,478.0,329082.0,291457.0,191189.0,143884.0,217861.0,322561.0,179275.0
319,39683,At the Gates of Loyang,2009,320,7.38,0.01,10219,143693,35677,144344,102680,171623,73439,,,,,,,,,,,,,,,,,,,,,,
320,24480,The Pillars of the Earth,2006,321,7.28,0.01,16775,25554,104006,66188,27162,54,148949,,,,,,,,,,,,,,,,,,,,,,
321,90137,Blood Bowl: Team Manager – The Card Game,2011,322,7.38,0.01,10630,37111,43111,25292,37046,72125,59294,,,,,,,,,,,,,,,,,,,,,,
322,33160,Endeavor,2009,323,7.4,0.01,9195,39938,18602,25554,65781,3076,555,22545.0,58421.0,9216.0,8217.0,31594.0,66362.0,24480.0,44163.0,42052.0,27162.0,30380.0,31260.0,45315.0,126792.0,104006.0,27746.0,20551.0,126042.0,55670.0,25613.0,66589.0,144733.0
323,250458,Gùgōng,2018,324,7.5,0.01,6992,245638,228341,247763,311193,304420,182874,,,,,,,,,,,,,,,,,,,,,,
324,50,Lost Cities,1999,325,7.19,0.01,39391,172,54043,15512,5782,12942,163412,230802.0,191862.0,148228.0,264241.0,107529.0,41.0,129622.0,6249.0,8203.0,432.0,118048.0,215311.0,822.0,34635.0,209685.0,394.0,98778.0,11.0,70323.0,295486.0,204583.0,219513.0
